url,publishDate,uniqueUsers,pageViewsTotal,totalEngagementTime,totalDuration,discoverImpressions,googleNewsImpressions,searchImpressions,searchClicks,discoverClicks,googleNewsClicks,searchClicksPerArticle,searchImpressionsPerArticle,discoverClicksPerArticle,googleNewsClicksPerArticle,googleNewsImpressionsPerArticle,averageScroll,averageDurationPerUser,averageRFV,cumulativeRFV,averageDurationPerPage,averageEngagementTimePerUser,averageEngagementTimePerPage,pageViewsPerUser,searchPosition,searchCTR,discoverCTR,googleNewsPosition,googleNewsCTR,text,meta_description
https://www.hotnewhiphop.com/914596-air-jordan-11-grand-finale-sneaker-news-5,2025-05-26,132,142,2836.95,7985.29,16,0,1274,2,0,0,2,1274,0,0,0,39.3766666666667,32.7166666666667,27.6883333333333,2735.65,30.6666666666667,14.8783333333333,14.1816666666667,1.03166666666667,39.6816666666667,0.14,0.0,0.0,0.0,"The women’s Air Jordan 11 ""Grand Finale"" is getting its moment with a clean on-foot reveal. This pair is set to drop in November as part of Jordan Brand’s celebration of Singles’ Day, marking a standout release on the fall calendar.

It’s dressed in an elegant sail and white finish , with the patent leather mudguard catching the light just right. While the colorway leans minimal, the details do all the talking. That shine, the sculpted silhouette, and the subtle branding all come together to deliver something timeless.

The ""Grand Finale"" looks built for those who want something classic but elevated. Whether you’re pairing it with streetwear or styling it more dressed up, it works. This drop continues the long legacy of the Air Jordan 11, a silhouette that originally debuted in 1995 during one of Michael Jordan ’s most dominant seasons.

Designed by Tinker Hatfield, it became an instant icon thanks to its sleek patent leather and performance-driven build. Since then, it’s been reimagined countless ways, including special colorways just for women.

You can get a closer look at the Grand Finale in the on-foot images above. The release is expected in November, and it’s safe to say this pair already has buzz building.

The Air Jordan 11 ""Grand Finale"" features a clean sail upper paired with white midsoles and icy outsoles. The signature patent leather overlays add shine, while soft mesh panels and leather detailing balance out the build.

Tonal laces and branding on the tongue and heel keep the look cohesive. A subtle chrome Jumpman on the ankle adds just the right touch of contrast. Underfoot, a semi-translucent outsole offers a minty green tint.

This pair is built on classic Jordan 11 construction but updated with fresh, elevated touches throughout. It’s refined, wearable, and full of understated details.

Sneaker News reports that the Air Jordan 11 “Grand Finale” will be released on November 11th, 2025. The sneakers will have a retail price of $230 when they drop.","The women’s Air Jordan 11 Grand Finale celebrates Singles’ Day with a sleek, sail-colored makeover that keeps it clean and timeless."
https://www.hotnewhiphop.com/914664-air-jordan-14-ferrari-sneaker-news-9,2025-05-26,305,332,7648.34,23821.93,1181,0,2328,4,43,0,4,2328,43,0,0,50.18,58.935,24.8,7680.87,54.565,19.1433333333333,18.2783333333333,1.05333333333333,27.3783333333333,0.12,1.54833333333333,0.0,0.0,"The Air Jordan 14 ""Ferrari"" is back in the spotlight with new detailed photos showing off every inch of its sleek design. This colorway first turned heads back in 2014 with its bold racing-inspired aesthetic. Also, the updated images show that energy hasn’t faded a bit.

With its vivid red upper and luxury sports car feel , this pair continues to stand out in the Jordan lineup. Inspired by MJ’s love of exotic cars, the Air Jordan 14 originally dropped in 1998. It was famously worn during his final game with the Bulls.

The silhouette was ahead of its time with responsive Zoom Air cushioning and aerodynamic lines meant to mimic the curves of a Ferrari. Since then, it's one of the more daring and unique models in the Air Jordan series.

The Ferrari colorway, with its soft suede and carbon fiber touches. It feels like a direct nod to the F355 from MJ’s garage. Yellow Jordan branding on the lateral side brings in that classic Ferrari shield look, completing the motorsport crossover.

The new photos show just how sharp this pair looks in-hand, from the aggressive outsole to the bold red suede. There’s a release date, and this latest batch of images is enough to keep the hype alive.

The Air Jordan 14 ""Ferrari"" features a bold red suede upper with sleek black accents throughout. Also, yellow Jumpman branding mimics a Ferrari badge on the side, while carbon fiber detailing adds a performance feel along the midsole.

Further, the back heel showcases the number 23 in vibrant yellow, with black padding and lining rounding things out. Up front, the laces are held in place by a subtle lace shroud, keeping the silhouette clean.

Underfoot, the outsole uses a mix of black and graphite with carbon fiber midfoot support for added structure. Overall, every detail channels high-speed, luxury energy.

House Of Heat reports that the Air Jordan 14 ""Ferrari"" is releasing on June 11th, 2025. Also, the retail price of the sneakers will be $210 when they drop.","New detailed images of the Air Jordan 14 Ferrari just surfaced, showing why this sneaker remains one of the boldest to date."
https://www.hotnewhiphop.com/914669-air-jordan-1-low-og-quai-54-sneaker-news-2,2025-05-26,175,189,3592.23,12110.04,513,0,3579,2,11,0,2,3579,11,0,0,43.49,42.3566666666667,21.6966666666667,3903.82,39.0583333333333,19.675,18.095,1.085,56.7,2.79,0.371666666666667,0.0,0.0,"The Air Jordan 1 Low OG ""Quai 54"" is officially locked in for a June 30 release, and the buzz is starting to build. Dressed in bold black and tour yellow, this year's pair taps into Quai 54’s signature energy, blending street-ready style with hoop culture roots.

The updated release date gives fans just enough time to prep for one of the most eye-catching drops of the summer. Since 2003, the annual Quai 54 tournament in Paris has become a landmark event blending basketball, culture, and design.

Jordan Brand’s ongoing partnership with the streetball event has produced some of the most unique AJ colorways to date. The AJ1 Low, originally a lighter, lifestyle take on the iconic Air Jordan 1 High, remains a versatile canvas for collaborations like this.

The Quai 54 edition continues that legacy, keeping the classic silhouette fresh and unpredictable. With official images now out and a release date set, this drop has a spot on everyone’s radar.

This Air Jordan 1 Low OG comes dressed in a tour yellow and black combo that demands attention. The base features canvas underlays and suede overlays, while yellow contrast stitching adds a sharp pop throughout.

Quai 54 logos hit the heels and insoles, a nod to the Paris-based streetball tournament. Classic Nike Air branding lands on the tongues, and a black midsole paired with a yellow outsole finishes the look. Every detail plays its part in honoring basketball culture with style.

The Quai 54 x Air Jordan 1 Low OG isn’t just about the looks, it’s a yearly reminder of how basketball and street culture collide on a global stage, especially in Paris.

Footwear News reports that the Air Jordan 1 Low OG “Quai 54” will be released on June 30th, 2025. Also, the retail price of the sneakers will be $160 when they drop.","The Air Jordan 1 Low OG ""Quai 54"" finally has a release date, and the bold yellow design is turning heads."
https://www.hotnewhiphop.com/914677-air-jordan-june-sneaker-news,2025-05-31,150,170,3331.6,6589.26,0,0,728,2,0,0,2,728,0,0,0,72.49,43.93,56.39,9586.16,38.76,22.21,19.6,1.13,51.44,0.27,0.0,0.0,0.0,"Jordan Brand isn’t slowing down this summer. June is stacked with big-name collabs, bold colorways, and some long-awaited returns. From the luxury-laced A Ma Maniere 5s to the fresh women’s exclusives and vibrant lows, there’s something here for every rotation.

Whether you’re after heritage classics or seasonal standouts, this month’s lineup covers all the bases.

The A Ma Maniere x Air Jordan 5 is back in “Violet Ore,” continuing the boutique’s refined take on Jordan classics. With a rich purple suede upper, aged detailing, and custom touches throughout, this pair blends luxury with legacy. Mark your calendar for June 7th, this one won’t sit long.

The Air Jordan 11 Low “Igloo” lands just in time for summer. Dressed in a fresh white mesh upper with minty green patent leather, it’s a clean women’s exclusive that feels built for warm weather fits. It also comes with a slight price bump, $195 due to new tariffs.

Jordan Brand brings the heat with the return of the “Ferrari” Air Jordan 14 . Inspired by MJ’s love of Italian sports cars, the bold red suede upper and carbon fiber midsole scream speed and luxury. Detailed photos just dropped, and the official release is locked in for June 11.

The “Grape” Air Jordan 5 returns on June 21 with all the iconic flavor that made it a ‘90s classic. White leather, aqua and purple accents, and that icy blue sole still go hard decades later. It’s a summer-ready retro that never really left the spotlight.

Closing out the month is the Air Jordan 1 Low OG “Quai 54,” dropping June 30. Built to celebrate the annual Paris streetball tournament, the pair features a golden yellow and black combo with special Quai branding. It’s a bold mix of heritage hoops style and global flair.","Here’s a quick look at the top Air Jordans dropping this June, including fan-favorite retros and clean collabs."
https://www.hotnewhiphop.com/914926-air-jordan-14-ferrari-sneaker-news-10,2025-05-27,207,235,6376.91,26256.76,518,0,2177,6,16,0,6,2177,16,0,0,55.286,94.116,29.428,4440.15,82.868,32.764,28.378,1.156,34.606,0.454,1.236,0.0,0.0,"The Air Jordan 14 “Ferrari” is set to drop on June 11th, and the hype is already building thanks to early unboxings. Bold red suede, carbon fiber panels, and that unmistakable Ferrari-inspired flair.

On paper, it checks every box. But when you go beyond the packaging, there’s more to this release than what the video reveals. First off, this pair feels like a callback and a correction. The 2014 “Ferrari” 14 was a fan favorite , but its one-piece upper and glossy finish had critics split.

This 2025 version leans into premium suede and cleaner blocking, offering something closer to what people imagined when they first heard “Ferrari Jordan. ” It’s a more wearable take without losing the performance DNA.

The suede is softer than expected, and in-hand, the shade of red skews deeper, almost like a cherry finish under low light. On-foot, the carbon fiber pops more against the black midsole. And that heel branding? The yellow hits look sharper in motion.

These are the details that get lost in a static studio shot. Photos and clips might sell the vibe, but they can’t tell the whole story. This release isn’t just about looking good out of the box, it’s about feeling like a statement every time they hit pavement.

The Air Jordan 14 “Ferrari” features a smooth red suede upper with molded black accents and yellow details that mirror Ferrari’s signature style. A carbon fiber wrap on the midsole provides contrast, while subtle chrome elements on the toe and shank add extra flash.

The signature Jumpman shield replaces the typical side logo, matching the vibrant yellow “23” on the heel. The outsole continues the theme with its tread-inspired traction and sleek shape.

Designed for speed and style, this pair elevates the original formula with improved material quality and sharper contrast. It’s built to stand out, on or off the track.

House Of Heat reports that the Air Jordan 14 ""Ferrari"" will be released on June 11th, 2025. Also, the retail price of the sneakers will be $210 when they drop.","The Air Jordan 14 Ferrari unboxing doesn’t tell the whole story, here’s what you’ll only notice once you’ve got the pair in hand."
https://www.hotnewhiphop.com/914930-a-ma-maniere-x-air-jordan-5-violet-ore-sneaker-news-5,2025-05-27,71,80,1320.36,7784.54,0,0,544,0,0,0,0,544,0,0,0,53.122,92.608,20.634,1391.84,80.254,24.26,19.986,1.168,21.524,0.0,0.0,0.0,0.0,"The A Ma Maniere x Air Jordan 5 “Violet Ore” continues to command attention, now with detailed images giving a full look at the refined silhouette. Dressed in premium materials and elevated colorblocking, this pair blends luxury with legacy in a way only this collab can pull off.

This isn’t A Ma Maniere’s first Jordan , but it might be their cleanest. The partnership has always delivered muted tones, quilted linings, and story-driven packaging, and it’s all here again.

The “Violet Ore” tone leans into their signature aesthetic, paired with aged details and dark hits for contrast. What makes this one stand out is its balance. It feels understated but powerful.

The leather looks plush, the tongue and heel branding are on point, and that translucent outsole ties it together without doing too much. Whether you're into the collab or just love a sharp Jordan 5, this drop’s hard to ignore.

The detailed photos below show everything from the stitched “23” to the Nike Air heel tab. It’s a true premium execution that still pays respect to the original Jordan 5 DNA.

This pair features a white leather upper with deep violet accents on the midsole, tongue, and lining. The quilted interior returns, nodding to previous A Ma Maniere collabs. An aged translucent outsole adds vintage character.

Other key elements include a silver lace lock, stitched “23” on the lateral side, and Nike Air branding on the heel. The sneaker combines lifestyle luxury with classic Jordan heritage.

@zsneakerheadz reports that the Air Jordan 5 x A Ma Maniere ""Violet Ore"" is going to be released on June 7th, 2025. Also, the retail price of the sneakers will be $225 when they drop.",The A Ma Maniere x Air Jordan 5 “Violet Ore” gets a closer look with detailed images showing off its premium build and design cues.
https://www.hotnewhiphop.com/914934-air-jordan-4-black-cat-sneaker-news-3,2025-05-27,1439,1548,39423.26,104460.3,9758,0,3756,8,975,0,8,3756,975,0,0,57.45,72.112,22.164,15621.84,67.496,26.812,25.042,1.066,39.048,0.126,8.156,0.0,0.0,"The Air Jordan 4 “Black Cat” is officially coming back this Black Friday, and this time it's got the Nike Air branding on the heel. This marks the first time this sleek all-black colorway will feature that OG treatment.

The pair is dropping in full-family sizing and will be a general release, meaning it won’t be quite as tough to get as the 2020 drop, at least in theory. A long-time favorite among Jordan heads, the “Black Cat” has always stood out for its stealthy , all-black upper and clean lines.

Its simple palette gives it a timeless, versatile look that works on or off the court. That appeal only grows stronger with this latest version, especially with its updated shape and original branding. The new photos show a slightly refined build with what looks like premium nubuck and glossy black midsoles.

The Nike Air on the back tab is what really sets this version apart. It’s a detail purists have wanted for years. Based on the images, it looks like Jordan Brand is doing this right.

This updated Air Jordan 4 “Black Cat” brings back the stealthy icon with premium upgrades. The upper is built from smooth black nubuck, giving the shoe a luxe yet understated finish.

Glossy black midsoles add depth, while matte wings and mesh panels deliver texture contrast. The highlight is the return of “Nike Air” branding on the heel, replacing the Jumpman for the first time on this colorway.

Inside, a black sockliner and tongue maintain the tonal theme. An icy black rubber outsole grounds the look, bringing it all together in a build that feels both modern and nostalgic.

@ zsneakerheadz reports that the Air Jordan 4 “Black Cat” will be released on Black Friday (November 28th, 2025). Also, the retail price of the sneakers will be $225 when they are released.",The Air Jordan 4 “Black Cat” returns on Black Friday with Nike Air branding and an updated shape for its most complete retro yet.
https://www.hotnewhiphop.com/914938-air-jordan-rare-air-sneaker-news,2025-05-27,1204,1359,34928.37,103713.06,14850,0,2425,22,908,0,22,2425,908,0,0,70.486,78.916,21.396,11278.23,70.364,29.022,25.942,1.118,33.752,0.614,4.774,0.0,0.0,"""Rare Air"" is the latest example of Jordan Brand digging into its own rich past. The collection revives early design concepts that never made it to retail. Michael Jordan ’s iconic signature line has always stood out for its innovation and storytelling.

The ""Rare Air"" series capture s this spirit perfectly. It brings to life what were once just prototypes and unreleased samples. These unique shoes celebrate the raw process of design.

They highlight the subtle differences in early branding and construction. The Rare Air line isn't about perfection. It's about showcasing the evolution of a legend. These sneakers offer a peek behind the curtain.

They reveal the journey of creating some of the most famous shoes ever. Michael Jordan himself pushed boundaries on court. His footwear also pushed boundaries in design. The Rare Air collection truly embodies this spirit.

It's a tribute to the early days of a global phenomenon. Look closely at the accompanying images. They highlight some of these fascinating ""Rare Air"" details. Keep an eye out for upcoming ""Rare Air"" versions of the Air Jordan 4 and Air Jordan 11.

This signature line resurrects early design concepts and unique branding. These sneakers celebrate the initial stages of iconic Jordan models. Expect subtle yet significant changes from well known versions. Premium materials often enhance their vintage appeal.

Each pair tells a story of design evolution. The tongue tags, heel logos, and even the shape may differ from retro pairs fans are used to. It’s these small details that make the series a true collector’s gem.

Whether you’re in it for the nostalgia or the craftsmanship, the “Rare Air” label guarantees something deeper than your typical drop. Each release offers a look into what could’ve been, not just what was.","Explore the ""Rare Air"" collection, a deep dive into unreleased prototypes and forgotten details of iconic Jordan sneakers."
https://www.hotnewhiphop.com/914944-nigel-sylvester-air-jordan-4-brick-by-brick-sneaker-news,2025-05-27,13028,14120,305810.51,1053067.46,117069,0,17109,2222,10098,0,2222,17109,10098,0,0,46.408,72.136,19.518,78780.82,66.642,22.624,21.102,1.07,19.248,8.128,6.698,0.0,0.0,"The Air Jordan 4 OG x Nigel Sylvester “Brick By Brick” Bike Black colorway has just surfaced, and it’s got people talking. This custom pair mirrors the wildly popular red version , but trades the firebrick tones for a full stealth look.

While nothing is confirmed yet, its appearance has sparked speculation that a release could be on the table. Nigel Sylvester isn’t just any collaborator. He’s the first BMX athlete signed to Jordan Brand, and his debut AJ4 was one of the most unique Jordan releases in years.

With its weathered red suede and “BIKE AIR” branding, it was a personal tribute to grit and grind. If this black version follows, it could double down on the theme in a way that’s more versatile but no less bold.

The black pair stays true to the same formula : custom heel branding, layered materials, and Nigel’s signature on the tongue. From what we can see in the photos, it features tonal suede uppers, a blacked-out midsole, and clean mini-Swooshes on the toe.

This Air Jordan 4 custom comes in an all-black suede upper with a tonal cage and matte black accents. The white mini-Swoosh on the forefoot pops against the stealthy backdrop.

""BIKE AIR"" branding appears boldly on the heel in white, flipping the classic Nike logo into something uniquely Sylvester. The tongue features Nigel’s signature stitched in white thread. A two-tone black and white midsole sits atop a solid black outsole.

This version mirrors the design cues of the red “Brick By Brick” release but gives it a darker, sleeker edge. Premium textures and subtle contrast carry the weight here.

At this point, there’s no confirmation or even a rumor suggesting that the Air Jordan 4 OG x Nigel Sylvester “Brick By Brick” Bike Black will release to the public.

It could remain a one-off custom or a friends and family exclusive. Still, given the hype surrounding the red pair, it wouldn’t be surprising if Jordan Brand kept this one in its back pocket.","Nigel Sylvester’s Air Jordan 4 OG “Brick By Brick” in black surfaces online, sparking speculation of a second release in the collab."
https://www.hotnewhiphop.com/914954-deion-sanders-sneaker-news,2025-05-28,696,773,22175.0,72751.97,2573,0,7906,148,78,0,148,7906,78,0,0,72.285,107.54,22.0725,21553.17,95.155,33.9425,30.025,1.13,12.745,5.495,3.3775,0.0,0.0,"Deion Sanders just gave fans an exclusive look at unreleased colorways of the Nike Air DT Max ’96 and Nike LeBron 21 ""Prime 93."" These pairs spotlight Sanders’ signature flair , combining bold design with school pride and classic branding.

One standout features a sleek black and gold scheme tied to the Colorado Buffaloes, while another rocks an emerald-toned upper with teal details. A full set of samples shows black, white, yellow, and gold renditions.

And Sanders is leaving it up to fans, he’s asked which colorway should actually release. Sanders is no stranger to sneaker culture. His ‘90s Nike trainers remain iconic, and his energy around the game continues to fuel new designs.

The LeBron 21 ""Prime 93"" is named in honor of the year Sanders became the only player ever to play in both the NFL and MLB in the same day. His crossover appeal and confidence have long made him a Nike favorite. That legacy is alive and well here.

The latest images show pairs lined up on turf, from metallic gold finishes to clean teal midsoles. While nothing is locked in yet, the interest is definitely building. Fans will just have to wait and see which pair makes it to shelves.

The new batch of Nike Air DT Max ’96 and LeBron 21 ""Prime 93"" samples cover a wide spectrum. One pair boasts metallic gold overlays, a black base, and reflective ""NIKE"" straps across the forefoot.

The teal colorway brings back ‘90s flair with sharp contrasts and loud branding. Both pairs feature ""Prime Time"" logos on the tongue, adding that signature Deion flair. Some uppers are mesh, while others use leather and suede.

Foam midsoles and visible Air units give each pair a performance-ready look. The sneakers pop even harder when viewed side-by-side under natural light. Voting could decide which pair actually sees a release.","Deion Sanders just previewed unreleased Nike Air DT Max ’96 and LeBron 21 ""Prime 93"" sneakers, take a look at the exclusive images."
https://www.hotnewhiphop.com/914959-nigel-sylvester-x-air-jordan-1-low-og-nitro-sneaker-news-2,2025-05-28,128,139,2701.75,17572.21,12,0,1555,13,2,0,13,1555,2,0,0,59.565,210.6525,23.65,4780.21,182.0325,23.86,20.91,1.13,16.0425,0.6475,4.1675,0.0,0.0,"The Nigel Sylvester x Air Jordan 1 Low OG “Nitro” finally gets the spotlight with new on-foot images. This latest collab revives elements from Sylvester’s unreleased 2022 AJ1 High sample, blending performance-minded details with premium finishes.

The BMX legend’s signature touch shows up across the design, nodding to his unique lane in sneaker culture. Nigel’s history with Jordan Brand runs deep. His 2018 Air Jordan 1 High made waves with its pre-distressed upper and raw storytelling.

That same energy fuels this low-cut follow-up. It’s gritty, refined, and unapologetically individual , much like Sylvester himself. The Air Jordan 1 Low has always played the understated role in the Jordan lineup. But it’s grown into a go-to canvas for collaborators.

The silhouette’s simplicity gives it room to experiment. Nigel uses that space wisely , mixing textures, flipping logos, and keeping things rooted in movement. The photos here give us a closer look at the fine-grain leather, aged midsole, and gritty red outsole.

Camouflage hits near the heel and Nigel’s name on the insoles round out the personal touches. It’s unclear exactly when this one’s dropping, but the build-up feels real. Expect more info soon as this pair builds momentum.

This pair features black tumbled leather across the upper with smooth sail Swooshes and laces. The midsole is aged to give a vintage vibe, while the outsole pops in faded red.

Mini Swooshes sit near the toe, and the “Bike Air” logo appears on the insoles alongside Nigel’s name. Camouflage patches add texture to the heel, and the traditional Wings logo remains on the back tab. You’ll also notice co-branded tongue tags with “Prime Time” stylings.

Altogether, it’s a premium build with layered storytelling, drawing from Nigel’s earlier sample and personal connection to movement and culture.

Sneaker Bar Detroit reports that the Nigel Sylvester x Air Jordan 1 Low OG “Nitro” is going to be released on August 2nd, 2025 Also, the retail price of the sneakers will be $160 when they drop.","Nigel Sylvester’s Air Jordan 1 Low OG “Nitro” takes inspiration from a 2022 sample, and new on-foot images just gave us the best look yet."
https://www.hotnewhiphop.com/914963-air-jordan-1-unc-reimagined-sneaker-news,2025-05-28,291,310,4802.38,16517.47,1071,0,3225,1,11,0,1,3225,11,0,0,43.0325,46.105,36.48,6867.48,43.06,16.275,15.3375,1.0625,52.11,0.0375,0.815,0.0,0.0,"The Air Jordan 1 ""UNC Reimagined"" just got its moment in a new unboxing clip. While the colorway dropped earlier this season, the fresh visuals give the pair a second wind.

It sticks to the roots with a bright blue and white scheme that’s instantly recognizable. The leather pops. The suede underlays add depth. There’s a vintage tint to the midsole that balances things out. This isn’t a reinvention, but a remix.

The UNC look is familiar, but this pair updates the details. It captures a blend of past and present, where retro inspiration meets subtle tweaks. The “Reimagined” label continues to evolve , and this release shows why.

Jordan Brand keeps finding new ways to make old favorites feel fresh again. The Air Jordan 1 is no stranger to the spotlight. First released in 1985, the silhouette was a game-changer.

Worn by Michael Jordan in his rookie season, the model sparked controversy, hype, and a cultural shift. It’s still going strong decades later, and the UNC theme plays a key part in that legacy.

Take a look at the detailed video. From the crisp overlays to the soft textures, this version stands out. Many sizes are still available, so it’s not too late to grab a pair.

The Air Jordan 1 ""UNC Reimagined"" features light blue leather overlays and soft grey suede underlays. A vintage-style cream midsole adds a worn-in feel.

White nylon tongues and sail laces offer contrast, while the blue Swoosh and branding stay true to the original palette. The outsole returns in classic UNC blue. The Wings logo on the collar and Nike Air on the tongue tag remain untouched.

Suede accents give it a premium finish. The colorway bridges retro vibes with modern flair. Materials feel elevated, yet familiar. It's built for everyday wear, but hits with standout appeal.

Plenty of sizes are still sitting for now, but that won’t last. The ""UNC Reimagined"" mixes nostalgia with fresh energy in all the right ways.",The Air Jordan 1 UNC Reimagined returns in a clean unboxing video with standout details and updated textures.
https://www.hotnewhiphop.com/914967-air-jordan-14-black-university-blue-sneaker-news-2,2025-05-28,160,170,2765.82,7404.93,0,0,2101,5,0,0,5,2101,0,0,0,41.705,43.1425,25.5225,3221.99,40.55,17.6775,16.6825,1.0675,29.255,0.2275,0.0,0.0,0.0,"The Air Jordan 14 “Black/University Blue” is officially on the calendar for a Spring 2026 return. Originally dropped in 2006, this colorway blends stealthy black suede with vibrant hits of Carolina blue.

The pair hasn't been seen in stores since, but fans have kept it alive in sneaker lore. With its sporty edge and subtle silver detailing, this retro is coming back strong.

Inspired by Michael Jordan’s Ferrari 550 Maranello , the AJ14 was the last signature silhouette he wore with the Bulls. Its sharp lines and aerodynamic profile set it apart. While it may not get the same love as some earlier models, it’s always been appreciated by those who dig performance-driven design.

The “Black/University Blue” edition leans into UNC roots, nodding to MJ’s college days in a slick, understated way. The photos above show a clean look at the original 2006 pair, complete with that bold 23 on the heel and Jumpman hits on the toe and sole.

Whether or not the 2026 version will bring tweaks is still unknown. But with Jordan Brand’s recent attention to detail , it’s one worth watching. This one's been on ice for a long time. Expect demand to heat up closer to release. It’s the kind of retro people don’t forget.

The Air Jordan 14 “Black/University Blue” features a black suede upper with perforated detailing and smooth nubuck overlays. University Blue accents appear on the midsole teeth, tongue logo, heel padding, and outsole branding.

The signature Jumpman shield pops on the lateral collar, finished in metallic silver. On the back, oversized “23” and Jumpman logos add energy. A black rubber sole with a two-tone herringbone traction pattern supports the look, complete with a carbon fiber shank and Zoom Air cushioning.

The Ferrari-inspired curves and streamlined design give this pair its signature speed aesthetic. It’s bold but wearable, and still feels futuristic.

Sneaker Bar Detroit reports that the Air Jordan 14 “Black/University Blue” will be released in the spring of 2026. Also, the retail price of the sneakers will be $200 when they drop.",The Air Jordan 14 “Black/University Blue” is finally making a comeback and here’s everything we know so far.
https://www.hotnewhiphop.com/914972-air-jordan-1-high-og-ruby-sneaker-news-3,2025-05-30,207,230,4519.6,15930.98,0,0,3346,14,0,0,14,3346,0,0,0,41.095,77.26,28.055,5811.65,68.98,21.9,19.59,1.115,39.505,0.36,0.0,0.0,0.0,"The Air Jordan 1 High OG “Ruby” is ready to drop tomorrow, arriving as a women’s exclusive with head-turning appeal. This colorway pairs classic Chicago-style energy with a fresh twist, making it a standout for spring rotations.

Designed with bold contrast and luxury textures, it plays with materials and colors in ways that elevate its retro foundation. The Jordan 1 needs no introduction. As the silhouette that launched a legacy, it still dominates both the court and culture.

From MJ’s 1985 debut to modern reinterpretations, the model has become a symbol of sport and style. The ""Ruby"" release keeps that momentum going by pushing design into new territory while honoring its roots. This release is all about the details.

The cracked red overlays bring a worn-in, vintage look, while smooth black leather and white side panels provide structure and balance. The Wings logo is pressed into the collar, and red Nike Air branding appears on the tongue tag.

Underfoot, a bright red outsole pops against a crisp white midsole. From the texture to the tone , the pair lives up to its gem-inspired name. Take a closer look at the photos above and below for a full preview before launch.

The Air Jordan 1 High OG “Ruby” features cracked leather overlays in a deep, glossy red. Also, black tumbled leather adds contrast at the toe box, collar, and Swoosh.

White panels balance out the midfoot and ankle area. Further, the tongue comes dressed in nylon with red Nike Air branding on top. A black Wings logo is pressed into the lateral collar. Below, the shoe sits on a white midsole and ruby-colored rubber outsole.

Every element has a worn-in aesthetic, giving the shoe a vintage twist. It's bold, textured, and ready to stand out on release day.

Sneaker Files reports that the Air Jordan 1 High OG “Ruby” will be released tomorrow, on May 31st, 2025. Also, the retail price of the sneakers will be $180 when they are released.",The Air Jordan 1 High OG “Ruby” brings cracked leather and classic colorblocking to tomorrow’s women's exclusive release.
https://www.hotnewhiphop.com/915527-air-jordan-14-ferrari-sneaker-news-11,2025-05-29,213,242,5399.55,21342.23,0,0,11011,30,0,0,30,11011,0,0,0,55.9433333333333,106.866666666667,30.0033333333333,3075.36,95.8666666666667,25.5533333333333,22.67,1.12666666666667,9.5,0.313333333333333,0.0,0.0,0.0,"The Air Jordan 14 “Ferrari” is back, and official images just dropped. Inspired by the sleek lines and power of Italian sports cars, this version sticks to what made the original a classic.

The low-profile design, aerodynamic shape, and bold color blocking set the tone for one of the most performance-driven sneakers in Jordan history. First released in 1998, the Air Jordan 14 was famously worn by Michael Jordan during his final championship run with the Bulls.

It drew heavy design inspiration from MJ’s love for luxury cars, particularly his Ferrari 550 Maranello. Over the years, the silhouette has remained one of the most beloved in the Jordan line, especially for its combination of speed, comfort, and style.

This “Ferrari” colorway dials up the energy with a vibrant red suede upper and bold black accents. Small hits of yellow branding, carbon fiber midfoot shanks, and a glossy finish on the midsole complete the race-ready look.

It’s a clean and aggressive take on a sneaker that already carries serious on-court and off-court legacy. The photos above show the luxurious suede, aggressive lines, and signature details up close. The Air Jordan 14 “Ferrari” is set to hit shelves soon, and it’s definitely one to watch.

The Air Jordan 14 “Ferrari” features a premium red suede upper with sleek black overlays. Hits of yellow branding pop on the heel and midfoot shield.

Also, a carbon fiber midfoot plate adds performance detail, paired with a black and silver midsole for contrast. The sneaker keeps its low-cut silhouette and aerodynamic lines, mimicking Ferrari’s signature speed and luxury.

Further, Jordan’s iconic 23 and Jumpman logos are placed on the heel and toe box. Perforated panels offer breathability, and a responsive cushioning setup ensures comfort. Every detail nods to MJ’s love of fast cars and high performance.

House Of Heat reports that the Air Jordan 14 ""Ferrari"" is releasing on June 11th, 2025. Also, the retail price of the sneakers will be $210 when they drop.",The Air Jordan 14 “Ferrari” returns with official images showcasing its race-inspired design and bold colorway.
